"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.477,0.000518171326317938,-169.154691807776,0.0014359344063319,-174.856725709021
750,-1750,6.478,0.000532886127982005,-171.523901410854,0.00147056379691545,-177.21028944623
750,-1750,6.479,0.000546985494505111,-174.196164076042,0.00151159611233424,-179.740524562175
750,-1750,6.48,0.000559784419830479,-177.099277013187,0.00155820087865656,177.505381763677
750,-1750,6.481,0.000570836228757379,179.83738355112,0.00160932097109081,174.495641471368
750,-1750,6.482,0.000579875691164676,176.676594283953,0.00166371741340906,171.211867478036
750,-1750,6.483,0.000586757628964768,173.472629143743,0.00171999457490638,167.647110012968
750,-1750,6.484,0.000591412360281005,170.274026624931,0.00177662338310467,163.804278130647
750,-1750,6.485,0.000593829584468668,167.127688526016,0.00183197521573948,159.694888452604
750,-1750,6.486,0.000594072075603927,164.082529503126,0.00188437164777056,155.337963602983
750,-1750,6.487,0.000592311571447969,161.191312846645,0.00193214876610136,150.758946752512
750,-1750,6.488,0.000588873118900603,158.50978757826,0.00197373050355489,145.988588563531
