"x_coord [mm]","y_coord [mm]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
750,-1750,6.489,9.79545611820547E-05,-97.539732129308,0.001706325032277,-43.1291060211404
750,-1750,6.49,0.000181389154235352,-100.733354415178,0.00170561685209869,-46.3471761278984
750,-1750,6.491,0.000263647728673944,-107.642968917247,0.00168937983220907,-49.4913119242413
750,-1750,6.492,0.000342671809085919,-115.385038855662,0.00165975472416813,-52.3839496565444
750,-1750,6.493,0.000417303828768046,-123.284311882682,0.00162062954090534,-54.8718617128936
750,-1750,6.494,0.00048697157802687,-131.09987064928,0.00157715769729,-56.8444507793758
750,-1750,6.495,0.000551602544327024,-138.736082187609,0.00153503705070385,-58.2557643418477
750,-1750,6.496,0.000611505955296019,-146.167530950443,0.0014995806339579,-59.1428284604912
750,-1750,6.497,0.000667197643494346,-153.412143209324,0.00147473276254961,-59.6269365563359
750,-1750,6.498,0.000719185753593683,-160.516306292846,0.00146232765549881,-59.8865608256432
750,-1750,6.499,0.000767755677752671,-167.541916760203,0.00146191592012271,-60.1055332912562
750,-1750,6.5,0.000812800026662671,-174.553218181407,0.00147129231188522,-60.4186002772897
750,-1750,6.501,0.000853731706740716,178.395594302565,0.00148754302978378,-60.8799559427916
750,-1750,6.502,0.000889497928312685,171.270231032425,0.00150823063824352,-61.4653724065746
750,-1750,6.503,0.000918689100282087,164.06255753651,0.00153235627625013,-62.1013064995296
750,-1750,6.504,0.000939719010328157,156.793469077352,0.00156087402054865,-62.707894372866
750,-1750,6.505,0.000951046473331999,149.513665118373,0.00159664408784893,-63.2440228360135
750,-1750,6.506,0.00095141242311958,142.303971479791,0.00164378671290724,-63.7429824113845
750,-1750,6.507,0.000940075396232453,135.276606791016,0.00170651857068019,-64.3250147271821
750,-1750,6.508,0.000917037837361306,128.57808339296,0.00178776101524111,-65.1761112593343
750,-1750,6.509,0.000883262249821693,122.393168867917,0.0018879918145606,-66.4975507787787
750,-1750,6.51,0.000840876049478099,116.946823023105,0.00200476451732837,-68.4494201085695
