"inc_ang [deg]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
24,6.62,0.00143567598716796,-81.1431296558418,0.00510632465736826,8.12228993867739
24,6.621,0.00143530281092292,-83.8314544550213,0.00510514254551943,5.44283783844625
24,6.622,0.00143492683419866,-86.5197603147363,0.00510395159361719,2.76340673382715
24,6.623,0.00143454805705004,-89.2080470734353,0.0051027518064583,0.0839967957503058
24,6.624,0.00143416648128175,-91.896314575391,0.00510154318936502,-2.59539180426716
24,6.625,0.00143378210888238,-94.584562661676,0.00510032574630361,-5.27475889392333
24,6.626,0.00143339493895545,-97.2727911760695,0.00509909948404056,-7.95410430187195
24,6.627,0.00143300497515859,-99.9609999610251,0.00509786440710125,-10.6334278547611
24,6.628,0.00143261221750642,-102.649188863206,0.00509662052047387,-13.3127293857551
24,6.629,0.00143221666844199,-105.337357714422,0.00509536782987145,-15.9920087079563
24,6.63,0.00143181832915743,-108.025506355075,0.00509410634022591,-18.6712656667999
24,6.631,0.00143141719992461,-110.713634643819,0.00509283605658235,-21.3505000707236
24,6.632,0.00143101328385527,-113.40174239854,0.00509155698488915,-24.0297117639626
24,6.633,0.00143060658175166,-116.089829467834,0.00509026913019367,-26.7089005602486
24,6.634,0.00143019709386125,-118.777895712318,0.00508897249787605,-29.3880662880144
24,6.635,0.00142978482333539,-121.465940943239,0.00508766709433031,-32.0672087708969
24,6.636,0.00142936977107878,-124.15396501177,0.00508635292377008,-34.7463278454004
24,6.637,0.00142895193891795,-126.841967740131,0.00508502999348307,-37.4254233208035
24,6.638,0.00142853132692783,-129.52994901289,0.00508369830772136,-40.1044950381043
24,6.639,0.00142810793807973,-132.217908626928,0.00508235787240261,-42.7835428085866
24,6.64,0.00142768177299216,-134.905846422172,0.00508100869240624,-45.4625664566863
24,6.641,0.00142725283453843,-137.593762246876,0.00507965077541432,-48.1415658210263
24,6.642,0.00142682112306783,-140.281655946722,0.00507828412546691,-50.8205407061585
24,6.643,0.00142638663999177,-142.969527339625,0.00507690874961612,-53.4994909558314
24,6.644,0.00142594938774006,-145.657376290574,0.00507552465285962,-56.1784163707385
24,6.645,0.00142550936754143,-148.345202615828,0.00507413184099198,-58.8573167853205
24,6.646,0.00142506658017908,-151.033006141645,0.00507273032201693,-61.5361920201032
24,6.647,0.00142462102858667,-153.720786730163,0.00507132009869136,-64.2150418995307
24,6.648,0.00142417271323875,-156.408544193928,0.0050699011783897,-66.8938662509494
24,6.649,0.00142372163638728,-159.096278382462,0.00506847356879721,-69.5726648774313
24,6.65,0.00142326779924569,-161.783989122343,0.00506703727316874,-72.2514376223147
24,6.651,0.00142281120395151,-164.471676254012,0.00506559229949323,-74.9301842846398
24,6.652,0.00142235185243158,-167.159339612474,0.00506413865414864,-77.6089047093132
24,6.653,0.00142188974495352,-169.846979025078,0.00506267634172851,-80.2875986900711
24,6.654,0.00142142488468958,-172.534594326298,0.00506120537065103,-82.9662660659794
24,6.655,0.00142095727231408,-175.222185353492,0.00505972574471422,-85.644906649956
24,6.656,0.00142048690899882,-177.909751932275,0.00505823747296115,-88.3235202626087
24,6.657,0.0014200137985229,179.402706097392,0.00505674055946595,-91.0021067212386
24,6.658,0.00141953794085041,176.715188907749,0.00505523501149587,-93.6806658460732
24,6.659,0.00141905933798291,174.027696667373,0.00505372083614701,-96.3591974547104
24,6.66,0.00141857799216791,171.340229542991,0.00505219803932195,-99.0377013645342
24,6.661,0.00141809390433449,168.652787700298,0.00505066662697809,-101.716177399854
24,6.662,0.0014176070776372,165.965371322076,0.00504912660666307,-104.394625365787
24,6.663,0.00141711751222522,163.277980559917,0.00504757798508879,-107.073045075642
24,6.664,0.00141662521142952,160.59061561097,0.00504602076794606,-109.751436373443
24,6.665,0.00141613017537185,157.903276615398,0.00504445496290689,-112.42979904947
24,6.666,0.00141563240703428,155.215963763209,0.00504288057617624,-115.108132930208
24,6.667,0.00141513190739072,152.528677212152,0.00504129761456745,-117.78643781838
24,6.668,0.00141462867876725,149.841417142974,0.00503970608458772,-120.464713548955
24,6.669,0.00141412272313728,147.154183733043,0.00503810599442112,-123.142959922891
24,6.67,0.00141361404249872,144.466977160377,0.00503649734934793,-125.821176772501
24,6.671,0.00141310263822066,141.779797585267,0.00503488015798399,-128.499363884333
24,6.672,0.00141258851158274,139.092645162108,0.00503325442492665,-131.177521094875
24,6.673,0.00141207166574918,136.40552010693,0.00503162015952595,-133.855648195828
24,6.674,0.0014115521019475,133.718422566577,0.00502997736851582,-136.533745025805
24,6.675,0.00141102982192926,131.031352734556,0.00502832605698173,-139.21181137955
24,6.676,0.00141050482827783,128.344310753322,0.00502666623448652,-141.889847075415
24,6.677,0.00140997712146315,125.657296850308,0.00502499790797221,-144.567851927062
24,6.678,0.00140944670559373,122.970311137026,0.00502332108327988,-147.245825740218
24,6.679,0.00140891358006929,120.283353858026,0.00502163576781563,-149.923768329014
24,6.68,0.00140837774906899,117.596425133652,0.00501994197042238,-152.601679508369
24,6.681,0.00140783921361952,114.909525166617,0.00501823969769891,-155.279559086733
24,6.682,0.00140729797494516,112.222654144609,0.00501652895580537,-157.957406866988
24,6.683,0.00140675403641023,109.535812226575,0.00501480975455227,-160.635222673217
24,6.684,0.00140620739872676,106.84899960414,0.00501308209932969,-163.31300629814
24,6.685,0.00140565806510695,104.162216443481,0.00501134599875247,-165.990757554445
24,6.686,0.00140510603727545,101.475462932651,0.00500960145958035,-168.668476255495
24,6.687,0.00140455131595769,98.7887392578471,0.00500784849078038,-171.346162211552
24,6.688,0.00140399390537882,96.1020455862587,0.00500608709912403,-174.023815224838
24,6.689,0.00140343380580211,93.4153821092423,0.00500431729201519,-176.701435104915
24,6.69,0.00140287102001088,90.7287490053558,0.00500253907818216,-179.37902165727
24,6.691,0.00140230554900431,88.0421464552007,0.00500075246390243,177.943425310247
24,6.692,0.0014017373967975,85.3555746417335,0.0049989574580955,175.265905993846
24,6.693,0.00140116656432986,82.6690337495394,0.00499715406816677,172.588420584078
24,6.694,0.00140059305344673,79.9825239609451,0.00499534230329233,169.910969280679
24,6.695,0.00140001686687937,77.2960454565317,0.00499352216914221,167.233552275703
